"IBM.open"	"IBM.high"	"IBM.low"	"IBM.close"	"IBM.adjclose"	"IBM.volume"
"798"	127.07	127.07	125.470001	126.720001	95.428398	6032300
"799"	127.169998	127.550003	127.040001	127.25	95.827553	6140200
"800"	127.059998	127.5	126.360001	126.410004	95.194946	6199300
"801"	126.269997	126.290001	125.199997	125.550003	94.547333	7528800
"802"	125.989998	126.360001	125.209999	125.620003	94.600052	6916200
"803"	125.709999	127.809998	125.709999	127.599998	96.091103	7922200
"804"	127.910004	128.369995	127.510002	127.940002	96.347153	5169500
"805"	127.400002	128.339996	127.279999	127.830002	96.264336	4497700
"806"	128	128.880005	127.449997	128.669998	96.896873	6134900
"807"	128.899994	128.929993	127.360001	127.760002	96.211594	6348400
"808"	127.459999	128.75	127.449997	128.380005	96.67849	4954400
"809"	127.709999	128.929993	126.779999	127.709999	96.17395	10744300
"810"	127.110001	128.389999	126.57	127.980003	96.377243	5651900
"811"	127.940002	129.429993	127.639999	129.369995	97.424019	5978500
"812"	128.630005	129.949997	128.470001	128.529999	96.791458	6669300
"813"	129.360001	130.729996	129.130005	129.240005	97.326149	7603200
"814"	128.929993	129.779999	128.720001	129.259995	97.341187	5550800
"815"	129.300003	129.949997	128.259995	128.589996	96.836624	4643000
"816"	128.899994	129.130005	128.25	128.770004	96.972168	3426600
"817"	128.229996	128.75	127.650002	128.25	96.580605	4904800
"818"	128.949997	129.309998	127.550003	128.25	96.580605	4980500
"819"	128.380005	129.800003	128.139999	129.350006	97.408974	4118700
"820"	128.679993	129.300003	128.050003	128.929993	97.09269	3926300
"821"	128.529999	129.270004	128.009995	128.479996	96.753792	5157000
"822"	128.039993	128.229996	127.199997	127.610001	96.098633	6006900
"823"	127.879997	128.869995	127.120003	128.759995	96.964638	5185100
"824"	128.570007	128.960007	128.240005	128.360001	96.663414	3992300
"825"	128.259995	129.429993	127.839996	129.029999	97.167976	6819100
"826"	129.729996	131.419998	129.460007	131.25	98.83979	8545800
"827"	130.529999	131.139999	130.190002	130.889999	98.56868	6425300
"828"	130.679993	132.169998	130.25	130.630005	98.372894	9546200
"829"	130.380005	132.279999	130.380005	132.229996	99.577766	11353700
"830"	129.199997	130.330002	128.259995	129.690002	97.665009	15216500
"831"	129.869995	130.270004	128.5	128.990005	97.137848	7559200
"832"	128.639999	129.360001	127.769997	129.130005	97.243294	6018500
"833"	129.080002	130.100006	128.710007	129.990005	97.890945	6197300
"834"	129.759995	131.039993	129.539993	130.729996	98.448196	5285400
"835"	129.899994	132	128.710007	128.820007	97.00985	10916700
"836"	129.399994	130.470001	129.029999	130.100006	97.97377	7122300
"837"	130.550003	131.210007	130.149994	130.460007	98.244873	5786900
"838"	130.429993	130.639999	128.839996	129	97.145401	6266700
"839"	129.389999	130.139999	128.800003	129.600006	97.597206	4992100
"840"	128.889999	128.929993	126.57	128.119995	96.482704	8285000
"841"	127.120003	128.229996	126.870003	127.459999	95.985672	6072800
"842"	126.290001	127.93	116	123.919998	93.798149	13168800
"843"	123.360001	124.389999	120	122.099998	92.42057	10584800
"844"	126.269997	126.669998	125.059998	126.269997	95.576927	8463900
"845"	125.209999	128.419998	125.150002	126.889999	96.046219	6498900
"846"	127.160004	132.850006	127.010002	132.679993	100.428825	16626900
"847"	130.929993	133.100006	130.850006	131.479996	99.520493	10497800
"848"	131.059998	131.669998	129.410004	131.190002	99.30101	9920100
"849"	130.679993	131.759995	128.699997	130.440002	98.733337	8923400
"850"	131.259995	131.990005	129.899994	129.949997	98.362427	9330000
"851"	129.369995	130.5	127.82	128.860001	97.537376	8669300
"852"	127.220001	127.959999	123.68	123.800003	93.707314	13176500
"853"	122.160004	125.610001	121.400002	125.419998	94.93354	12639500
"854"	125.260002	126.019997	124.040001	124.449997	94.199348	6868600
"855"	121.470001	124.949997	121.470001	124.519997	94.252327	9494800
"856"	124.889999	125.940002	123	123.230003	93.275887	9083200
"857"	125.050003	126.389999	124.769997	126.389999	95.667755	7725900
"858"	125.959999	126.279999	124.290001	125.260002	94.812439	7421900
"859"	124.690002	126.879997	124.199997	124.339996	94.116058	7135400
"860"	124.849998	127.5	124.349998	127.410004	96.439842	7705300
"861"	127.75	128.220001	126.459999	127.959999	96.85614	6645300
"862"	126.370003	127.099998	124.669998	125.279999	94.827591	9669200
"863"	125.57	125.860001	124.129997	124.129997	93.957108	6951400
"864"	124.260002	124.459999	122.82	123.720001	93.646767	8399200
"865"	124.830002	125.839996	123.580002	123.900002	93.783035	7795500
"866"	125.989998	128.220001	125.800003	127.68	96.644196	7479700
"867"	126.730003	128.800003	126.440002	128.449997	97.227051	5820200
"868"	128.5	129.970001	128.490005	128.5	97.264885	6753000
"869"	128.929993	129.949997	128.369995	129.789993	98.24131	6652500
"870"	128.339996	130.679993	128.339996	130.350006	98.665199	6401000
"871"	130.070007	131.029999	129.860001	130.979996	99.142044	5571000
"872"	131.020004	131.25	130.130005	130.149994	98.513809	9581400
"873"	131.419998	131.940002	130.220001	130.649994	98.892265	6857800
"874"	130.369995	131.470001	129.070007	129.300003	97.870415	6030200
"875"	129.25	131.470001	129.089996	130.110001	98.483521	6855800
"876"	129.570007	129.729996	127.699997	128.190002	97.030212	5565500
"877"	128.339996	129.100006	127.120003	127.120003	96.220314	10420400
"878"	127.650002	129.470001	127.220001	128.979996	97.628212	6335100
"879"	127.349998	128.399994	124.120003	125.089996	94.683762	9376200
"880"	124.830002	125.220001	123	123.480003	93.465118	8018000
"881"	123.550003	124.209999	121.610001	122.57	92.776321	9742100
"882"	123.290001	123.290001	120.610001	121.860001	92.238899	6454500
"883"	123.580002	124.629997	122.169998	123.459999	93.449966	6348700
"884"	123.470001	127.120003	123.470001	127	96.129494	7090300
"885"	127.370003	128.149994	126.739998	127.970001	96.863701	5439300
"886"	127.900002	128.199997	127.290001	127.959999	96.85614	3898000
"887"	127.370003	128.830002	127.160004	128.669998	97.393555	4206900
"888"	128.970001	130.979996	128.690002	130.479996	98.76358	6687700
"889"	129.320007	131.600006	129.139999	130.720001	98.945244	6607200
"890"	129.869995	130.919998	129.550003	130.720001	98.945244	6186800
"891"	129.960007	130.149994	127.849998	128.029999	96.909119	7002900
"892"	128.669998	130.380005	128.369995	129.789993	98.24131	8388600
"893"	122.970001	126.559998	122.93	126.550003	95.788887	16337400
"894"	126.440002	126.5	124.620003	125.269997	94.82	8615500
"895"	126.32	127.779999	126.050003	127.470001	96.485237	6909000
"896"	127.300003	128.800003	127	128.380005	97.174065	5078000
"897"	128.179993	128.429993	127.139999	128.410004	97.19677	5174900
"898"	128.779999	129.169998	127.889999	128.630005	97.363266	4648200
"899"	128.669998	129.350006	127.879997	128.429993	97.211891	4248800
"900"	129.059998	129.5	127.139999	128.020004	96.901566	8994200
"901"	127.43	128.979996	127.040001	128.399994	97.189171	6021000
"902"	129.25	131.199997	129.25	130.759995	98.975533	6437500
"903"	130.029999	131.039993	129.330002	130.369995	98.680328	5091800
"904"	130.460007	131.5	129.850006	131.270004	99.361557	4567500
"905"	130.729996	131.979996	130.529999	131.830002	99.785469	4520600
"906"	130.410004	130.479996	128.759995	130.139999	98.994339	6136200
"907"	130.789993	132.339996	130.399994	132	100.409203	6131700
"908"	131.179993	132.490005	130.770004	131.839996	100.287483	5471700
"909"	130.690002	130.690002	129.460007	129.830002	98.75853	6316100
"910"	127.690002	128.779999	127.519997	128.300003	97.594711	5132200
"911"	127.959999	128.460007	127.330002	127.870003	97.267609	4669400
"912"	127.470001	128.229996	126.959999	127.769997	97.191528	4009200
"913"	128.830002	129.850006	127.900002	128.449997	97.708801	4298300
"914"	128.869995	130.199997	127.800003	129.389999	98.42382	4883200
"915"	128.669998	129.589996	128.020004	128.899994	98.051102	5402400
"916"	128.720001	128.979996	126.959999	127.5	96.98616	6246300
"917"	127.57	128.029999	126.440002	126.470001	96.20266	4034400
"918"	125.209999	126.019997	124.57	124.900002	95.0084	5621200
"919"	124.57	125.599998	124	125.269997	95.289825	5235300
"920"	125.779999	125.779999	122.779999	122.779999	93.39576	7746600
"921"	123.830002	124.800003	122.419998	124.730003	94.879066	6214200
"922"	125.080002	125.269997	123.400002	123.400002	93.867378	3604000
"923"	123.309998	123.989998	122.279999	123.129997	93.662003	5624200
"924"	125.309998	126.309998	124.519997	125.769997	95.670189	5623100
"925"	126.029999	126.230003	124.650002	125.040001	95.114906	5103300
"926"	126.220001	127.599998	125.900002	127.580002	97.04702	5142900
"927"	126.989998	127.360001	125.879997	125.949997	95.807106	4353300
"928"	126.019997	126.519997	125.389999	126.080002	95.905991	4477500
"929"	127.269997	127.57	126.150002	126.360001	96.118988	3436700
"930"	126.989998	128.289993	126.260002	127.989998	97.358894	4418700
"931"	128.630005	130	128.520004	129.610001	98.591202	5271300
"932"	128.429993	129.919998	128.429993	128.850006	98.013077	4850500
"933"	128.649994	129.960007	128.539993	129.429993	98.454262	4762500
"934"	129.199997	129.949997	128.800003	129.669998	98.636826	4685000
"935"	129.919998	130.600006	129.699997	130.190002	99.032387	10397400
"936"	130.240005	132.089996	130.110001	131.789993	100.249474	7145500
"937"	131.449997	132.800003	130.779999	131.979996	100.393967	5267900
"938"	131.610001	132.580002	131.399994	132.570007	100.842766	4922400
"939"	131.419998	132.779999	131.220001	131.669998	100.15818	3898800
"940"	132.419998	134.149994	132.339996	134.110001	102.014221	7122400
"941"	133.509995	135	133.509995	134.649994	102.424973	6155400
"942"	134.669998	135.139999	133.710007	134.889999	102.607552	7481300
"943"	134.399994	135.800003	134.339996	135.479996	103.056328	5151200
"944"	135.5	136.110001	133.669998	134.139999	102.03701	6425800
"945"	135.509995	136.279999	135.089996	135.639999	103.178062	5621200
"946"	135.229996	135.919998	134.389999	135.25	102.881393	4059900
"947"	136.179993	137.899994	136.119995	137.660004	104.7146	6202500
"948"	136.880005	137.960007	136.830002	137.839996	104.851547	4783000
"949"	137.919998	138.880005	137.520004	138.720001	105.520935	6440800
"950"	138.399994	139.089996	138.059998	138.850006	105.61982	4540800
"951"	138.789993	139.940002	138.639999	139.660004	106.23597	4004300
"952"	138.399994	139.990005	138.270004	139.850006	106.380493	5637300
"953"	139.910004	141.479996	139.779999	140.369995	106.776054	8784300
"954"	140.350006	141.5	139.690002	141.5	107.635628	5653100
"955"	142.100006	142.100006	140.539993	141.059998	107.30088	7220400
"956"	140.899994	143.029999	140.839996	142.830002	108.647301	10322700
"957"	137.300003	139.339996	136.699997	138.029999	104.996086	14159100
"958"	138.279999	139.869995	138.130005	139.070007	105.787148	6945500
"959"	139.809998	140.490005	138.399994	139.830002	106.365295	6221200
"960"	140.149994	140.75	139.460007	139.669998	106.243599	4105300
"961"	140.419998	141.399994	139.809998	139.839996	106.372864	4870000
"962"	139.289993	142	138.529999	140.669998	107.004265	7327100
"963"	139.520004	141.570007	139	141.429993	107.582375	6465300
"964"	141.839996	141.949997	140.419998	140.899994	107.179214	5481600
"965"	140.899994	144	140.75	143.600006	109.233032	8439300
"966"	143.639999	144.259995	142.320007	143.320007	109.020035	5674600
"967"	143.850006	144.710007	143.710007	143.839996	109.415565	4626400
"968"	144.240005	144.460007	142.630005	144.169998	109.666595	5182100
"969"	144.820007	146.839996	144.710007	146.789993	111.659584	6622500
"970"	145.940002	146.929993	145.669998	146.919998	111.758476	4995800
"971"	145.350006	146.580002	145.25	146.460007	111.903625	4459700
"972"	146.699997	147.529999	145.630005	146.139999	111.659142	5700600
"973"	146.089996	146.789993	145.630005	146.550003	111.972427	5172000
"974"	144.699997	145.5	143.350006	145.429993	111.116676	4752200
"975"	144.589996	145.770004	143.550003	143.740005	109.825432	4731500
"976"	143.889999	144.75	143.270004	143.639999	109.749001	3827700
"977"	142.929993	143.380005	141.179993	142.240005	108.679337	6342100
"978"	142.490005	142.490005	141.389999	141.949997	108.457771	4785900
"979"	143.039993	144.990005	142.75	144.360001	110.299118	4236200
"980"	144.380005	145.350006	143.990005	145.050003	110.82634	5015900
"981"	144	145.429993	143.559998	145.389999	111.086105	3730700
"982"	144.240005	144.529999	142.330002	143.179993	109.397568	4570300
"983"	143.949997	146.440002	143.820007	145.809998	111.407021	4874100
"984"	145.300003	145.300003	143.570007	143.899994	109.947647	2081300
"985"	143.529999	143.669998	141.5	142.889999	109.175964	5040300
"986"	142.240005	142.759995	141.279999	141.460007	108.083397	7674800
"987"	143.610001	145.130005	143.509995	144.410004	110.337364	6822800
"988"	144.330002	145.850006	144.300003	145.179993	110.925621	5374000
"989"	144.25	145.679993	144.25	145.380005	111.078484	3710600
"990"	144.539993	145.869995	144.520004	144.990005	110.780472	3321800
"991"	146.020004	146.300003	143.869995	144.020004	110.039337	4828600
"992"	144.350006	145.649994	143.839996	144.979996	110.772835	4961400
"993"	145.940002	145.940002	143.520004	144.300003	110.253281	4405300
"994"	144.880005	144.949997	143.729996	144.820007	110.650612	3503800
"995"	145.139999	145.399994	144.210007	144.279999	110.238007	4741000
"996"	144.259995	146.009995	144.259995	145.820007	111.414696	4800800
"997"	145.130005	145.720001	144.309998	144.720001	110.574173	4447400
"998"	144.839996	145.320007	144.149994	144.550003	110.44429	4178600
"999"	144.690002	145.5	144.399994	145	110.788109	10027000
"1000"	145.389999	145.539993	144.389999	144.509995	110.413712	3995000
"1001"	144.990005	145.990005	144.330002	145.740005	111.353531	3777100
"1002"	145.660004	146.399994	145.580002	145.949997	111.513962	3388800
"1003"	145.889999	146.330002	145.330002	145.889999	111.468163	2424500
"1004"	145.119995	145.699997	145	145.339996	111.047897	2314700
"1005"	145.309998	146.149994	145.059998	145.710007	111.330627	2699600
"1006"	146	147.5	145.710007	146.520004	111.949478	3661100
"1007"	146.360001	147.110001	146.25	146.669998	112.064079	3039100
"1008"	146.729996	147.070007	145.960007	146.759995	112.132858	2969800
"1009"	147.210007	148.199997	147.139999	147.479996	112.682991	4603800
"1010"	147.559998	148.220001	146.639999	147.639999	112.805244	5060100
"1011"	147.339996	147.479996	146.729996	147.050003	112.354431	4657400
"1012"	147.130005	148.789993	146.820007	148.660004	113.584595	5029200
"1013"	148.789993	148.860001	146.940002	147.929993	113.02681	4135700
"1014"	147.580002	148.059998	147.229996	147.639999	112.805244	3633400
"1015"	148.199997	148.350006	146.75	147.279999	112.530159	4163600
"1016"	147.990005	149.289993	147.669998	149.100006	113.920769	4091500
"1017"	149.240005	149.289993	148.25	148.820007	113.70681	3445800
"1018"	148.889999	150	148.470001	150	114.608414	4544200
"1019"	149.820007	151.460007	149.380005	150.649994	115.105042	9176900
"1020"	153.259995	156.130005	152.830002	155.690002	118.955887	12141000
"1021"	154.529999	155.960007	154.449997	155.800003	119.039932	7439900
"1022"	156.399994	156.779999	154.960007	155.5	118.81073	7009000
"1023"	155.419998	159.789993	155.330002	159.630005	121.966255	7285100
"1024"	159.210007	164.350006	159	161.440002	123.34919	8260800
"1025"	161.669998	161.899994	160.419998	161.039993	123.043533	5353100
"1026"	161.429993	162.179993	160.860001	161.070007	123.066505	4878300
"1027"	161.050003	161.919998	158.669998	159.210007	121.645355	6725600
"1028"	159.179993	162	158.679993	162	123.777077	7197200
"1029"	162.110001	163.940002	162	163.559998	124.968994	5831300
"1030"	163.399994	163.600006	162.610001	163.300003	124.77037	3904000
"1031"	163.160004	164.199997	162.809998	163.529999	124.946068	4683400
"1032"	163.479996	164.139999	163.220001	164	125.305237	3755200
"1033"	164.080002	164.990005	164.020004	164.820007	125.931763	4928100
"1034"	164.820007	166.25	164.320007	166.050003	127.373825	5612600
"1035"	165.619995	165.970001	164.100006	164.649994	126.299911	4633600
"1036"	163.899994	165	163.179993	164.089996	125.870361	5737800
"1037"	163.979996	165.009995	163.309998	163.850006	125.686295	5185200
"1038"	164.179993	164.380005	162.850006	163.220001	125.203011	4129800
"1039"	162.889999	163.570007	162.520004	162.839996	124.911484	3768700
"1040"	163.330002	163.600006	162.75	163.399994	125.341042	3216000
"1041"	163.300003	164.669998	162.850006	164.240005	125.985428	3230500
"1042"	164.460007	164.839996	164.100006	164.839996	126.445663	4245000
"1043"	163.570007	164.259995	161.779999	161.949997	124.228775	5209300
"1044"	161.809998	162.679993	160.139999	160.179993	122.871056	5998100
"1045"	159.630005	161.270004	159.029999	160.770004	123.323647	5707500
"1046"	161.059998	162.339996	160.860001	162.279999	124.481941	4518400
"1047"	162.360001	162.990005	161.240005	161.880005	124.175125	4773000
"1048"	163.149994	163.149994	159.880005	159.970001	122.709976	4382800
"1049"	159.429993	161.110001	159.410004	160.160004	122.855759	3413000
"1050"	161.419998	164	161.270004	163.479996	125.402405	4057800
"1051"	163.399994	164.309998	160.649994	161.830002	124.136734	4910700
"1052"	161.600006	162.979996	158.850006	159.929993	122.679314	5312000
"1053"	159.699997	163.429993	159.210007	162.279999	124.481941	5384800
"1054"	163.470001	167.720001	163.279999	165.860001	127.228065	9086600
"1055"	164.639999	164.669998	161.380005	162.020004	124.282478	7041400
"1056"	162.399994	163.240005	160.839996	162.429993	124.596985	4271000
"1057"	161.160004	161.979996	160.089996	161.389999	123.799217	4300500
"1058"	157.350006	159.639999	156.880005	159.020004	121.981255	6475800
"1059"	156.520004	156.979996	151.710007	153	117.363403	12195300
"1060"	154	154.5	152.699997	154.179993	118.26857	7376400
"1061"	156.5	156.949997	154.320007	155.889999	119.58033	11450000
"1062"	157.639999	159.630005	157.070007	157.679993	120.953339	5784000
"1063"	158.559998	158.610001	157.520004	158	121.198845	4311400
"1064"	158	160.080002	157.529999	159.529999	122.372467	4782500
"1065"	160.229996	160.710007	158.839996	160.039993	122.763649	5145800
"1066"	160.979996	162.740005	160.759995	162.179993	124.40522	5348100
"1067"	161.539993	162.580002	161.119995	161.369995	123.783913	3972800
"1068"	161.339996	163.089996	161.149994	162.880005	124.942169	3456700
"1069"	163.550003	163.990005	163.020004	163.600006	125.494492	3394100
"1070"	163.399994	164.059998	163.070007	163.070007	125.087929	3860800
"1071"	163.699997	164.419998	163.039993	164.270004	126.008438	4381900
"1072"	164.419998	164.729996	163.580002	164.25	125.993088	3225100
"1073"	163.809998	164.699997	163.619995	163.990005	125.793655	3612000
"1074"	164.339996	164.75	163.809998	164.039993	125.832031	3774800
"1075"	164.100006	164.550003	163.279999	164.380005	126.092796	3666700
"1076"	164.350006	164.380005	163.160004	164.050003	125.839676	3324100
"1077"	163.440002	164	163.110001	163.949997	125.762924	4139000
"1078"	163.360001	163.770004	162.300003	163.25	125.225983	3860600
"1079"	163.970001	164.929993	163.660004	163.949997	125.762924	4181900
"1080"	163.839996	165.360001	163.160004	164.970001	126.545372	4699100
"1081"	165	166.339996	164.869995	166.210007	127.496582	5287400
"1082"	164.639999	166.160004	162.860001	165.940002	127.289474	6160700
"1083"	165.710007	166.380005	164.440002	165.399994	126.875214	6547100
"1084"	163.100006	165.889999	162.190002	164.75	126.37661	10891800
"1085"	165.630005	168.449997	164.860001	168.279999	129.084442	6158400
"1086"	167.649994	168.770004	167.229996	167.669998	128.616531	3583800
"1087"	167.990005	169.199997	167.399994	168.490005	129.245529	7300000
"1088"	168.610001	170.589996	168.460007	170.369995	130.687607	5299700
"1089"	169.990005	171.380005	169.699997	170.779999	131.002075	5087700
"1090"	171.100006	173	170.479996	170.580002	130.848709	5587700
"1091"	172.110001	173.539993	171.490005	172.149994	132.053024	5396200
"1092"	172	173.479996	171.229996	172.869995	132.605316	5007700
"1093"	172.360001	172.619995	169.589996	170.619995	130.87941	6890300
"1094"	170.470001	170.869995	167.5	168.460007	129.222458	7332000
"1095"	169.029999	170.149994	168.240005	168.889999	130.131714	4839400
"1096"	168.389999	169.850006	168.309998	169.100006	130.293518	3594800
"1097"	169.25	170.899994	169.220001	170.380005	131.27977	4934800
"1098"	170.300003	170.520004	167.820007	169.5	130.601715	4663200
"1099"	169.649994	172.770004	168.649994	172.240005	132.712875	5138500
"1100"	171.699997	172.149994	169.440002	169.919998	130.925323	5167400
"1101"	169.809998	170.639999	168.309998	168.860001	130.108612	4662200
"1102"	167.850006	171.410004	166.529999	170.5	131.372223	8773200
"1103"	170.100006	171.190002	169.460007	170.440002	131.325989	4154300
"1104"	170.860001	171.399994	169.320007	170.589996	131.441544	3538300
"1105"	170.399994	171.149994	169.380005	170.160004	131.110291	4869900
"1106"	168.580002	168.690002	167.070007	168.259995	129.646286	5144000
"1107"	168.5	168.669998	167.509995	167.990005	129.438248	4643600
"1108"	167.630005	168.399994	167.509995	167.75	129.253311	3882100
"1109"	167.460007	167.5	165.899994	167.179993	128.814102	5771300
"1110"	167.910004	168.470001	167	167.5	129.060699	3277600
"1111"	168.440002	169.889999	167.820007	168.929993	130.162491	9123400
"1112"	168.899994	169.580002	166.5	166.559998	128.336441	5134600
"1113"	166.440002	167.100006	165.710007	166.089996	127.974281	3854100
"1114"	164.300003	165.889999	164.130005	165.050003	127.172958	5230500
"1115"	164.759995	165.580002	164.270004	164.75	126.941757	3619700
"1116"	165.110001	165.240005	163.610001	163.690002	126.125038	4187000
"1117"	163.270004	164.850006	163.259995	164.339996	126.62587	3850800
"1118"	165.009995	165.960007	164.759995	164.839996	127.011131	4299800
"1119"	164.570007	164.839996	162.869995	163.179993	125.732071	4683300
"1120"	164.440002	164.460007	162.729996	163.169998	125.724365	5099200
"1121"	163.869995	164.570007	163.649994	164.119995	126.456352	7050000
"1122"	162.75	163.410004	161.520004	162.330002	125.077148	5225600
"1123"	162.059998	163.630005	161.779999	162.669998	125.339111	4861100
"1124"	164.240005	165.100006	163.580002	164.440002	126.702919	7149700
"1125"	163.699997	165.610001	163.589996	165.020004	127.149803	3956100
"1126"	165.199997	166.75	164	166.220001	128.074417	5387300
"1127"	165.589996	166.809998	165.100006	165.679993	127.65831	3960500
"1128"	164.059998	166.729996	163.800003	166.119995	127.997375	5271500
"1129"	165.850006	165.940002	164.570007	165.070007	127.188362	4402600
"1130"	165.740005	168.240005	165.210007	167.619995	129.153168	4446700
"1131"	168.330002	170.699997	168.009995	170.009995	130.99469	4850000
"1132"	170.610001	170.860001	169.820007	170.539993	131.40303	3817100
"1133"	171.110001	172.449997	170.75	171.550003	132.181259	5105200
"1134"	171.610001	174.649994	171.490005	174.539993	134.485062	5181700
"1135"	173.520004	175.429993	173.520004	175.429993	135.170853	4586500
"1136"	175.190002	177.770004	175.089996	177.710007	136.927597	5885900
"1137"	176.779999	177.270004	176.119995	176.479996	135.979889	5905600
"1138"	175.490005	176.490005	175.009995	176.490005	135.987579	4399900
"1139"	174.899994	176.149994	174.610001	174.990005	134.831802	4766500
"1140"	174.929993	175.369995	173.889999	174.050003	134.107529	5036800
"1141"	174.899994	176.320007	174	174.320007	134.315567	4074800
"1142"	174.399994	176.100006	173.839996	174.229996	134.246216	4613100
"1143"	175.080002	175.940002	174.070007	175.539993	135.255615	5347100
"1144"	174.729996	176.460007	173.580002	175.279999	135.055206	8879700
"1145"	178.740005	185.210007	178.649994	185.210007	142.706421	13245600
"1146"	183.839996	184.419998	183	183.649994	141.504456	5901100
"1147"	183.589996	185.5	182.899994	184.899994	142.467575	4958400
"1148"	184.639999	185.630005	184.259995	185.179993	142.68335	4516100
"1149"	183.889999	184.960007	183.279999	183.699997	141.542984	4987000
"1150"	182.940002	184.050003	182.649994	182.929993	140.949661	4356200
"1151"	182.009995	182.910004	180.929993	181.350006	139.732285	5806800
"1152"	181.059998	183.270004	180.880005	181.800003	140.079056	4478800
"1153"	180.259995	183.429993	179.729996	181.850006	140.117523	6665600
"1154"	182.600006	183.690002	178.5	180.75	139.269989	5842700
"1155"	179.949997	182.289993	177.860001	178.050003	137.18959	5770400
"1156"	177.669998	179.229996	175.410004	178.830002	137.790588	6722000
"1157"	176.5	177.919998	171.179993	171.479996	132.127258	11022300
"1158"	172.100006	174.220001	166.520004	172.979996	133.283096	11871800
"1159"	168.830002	172.610001	166	166.220001	128.632172	15804900
"1160"	167.460007	171.050003	162	170.610001	132.029404	12517600
"1161"	168.179993	169.229996	161.850006	162.539993	125.784325	13993600
"1162"	164.100006	168.770004	162.940002	166.729996	129.02684	9175600
"1163"	168.5	169.380005	165.830002	168.199997	130.164444	5187000
"1164"	171.320007	174	170.389999	172.990005	133.871216	7645400
"1165"	172.190002	172.190002	169	171.240005	132.516953	5585400
"1166"	171.570007	172.990005	169.889999	171.479996	132.702682	5129700
"1167"	166.320007	166.460007	160.160004	163.830002	126.7826	15082600
"1168"	162.169998	163.940002	157.130005	157.539993	121.915001	14068600
"1169"	161.350006	161.679993	157.619995	158.979996	123.02932	7249100
"1170"	160.649994	164.589996	159.529999	164.320007	127.161812	6923300
"1171"	164.130005	166.830002	163.350006	166.759995	129.050034	6427000
"1172"	167.520004	168.529999	164.850006	165.580002	128.136871	6751600
"1173"	164.850006	169.330002	163.279999	169.139999	130.891861	6438200
"1174"	170.580002	172.720001	170.360001	172.619995	133.5849	5293400
"1175"	172.059998	173.509995	170.880005	172.509995	133.499771	4477700
"1176"	173.289993	173.720001	170.710007	171.910004	133.035461	6074200
"1177"	172.710007	173.679993	170.119995	170.330002	131.812744	5463900
"1178"	167.690002	168.929993	166	166.979996	129.220291	4979100
"1179"	163.059998	165.550003	162.199997	165.110001	127.773178	5761200
"1180"	167.279999	167.899994	166.160004	167.309998	129.475662	6796600
"1181"	167	169.580002	165.100006	165.25	127.881508	6027200
"1182"	164.570007	165.190002	160.809998	161.369995	124.878876	6743900
"1183"	160.039993	162.440002	158.759995	162.419998	125.69146	5247200
"1184"	163.639999	163.919998	161.539993	163.429993	126.473076	4723800
"1185"	164.009995	169.660004	161.990005	167.240005	129.421509	6980700
"1186"	168.639999	170.160004	167.229996	170.089996	131.627045	5464400
"1187"	171.330002	172.990005	169.740005	172.990005	133.871216	11048100
"1188"	169.5	173.869995	169.429993	173.130005	133.979553	4755600
"1189"	173.570007	177.429993	172.699997	174.720001	135.209991	6209600
"1190"	175	177.669998	172.619995	173.020004	133.89447	7043100
"1191"	168.330002	169.970001	166.5	168.619995	130.489395	8195600
"1192"	166.990005	169.539993	165.759995	169.339996	131.046616	5586600
"1193"	170.960007	174.699997	169.860001	174.509995	135.047485	6745700
"1194"	176.820007	179.619995	176.429993	177.710007	137.52388	7638800
"1195"	177.970001	180.75	177.080002	177.550003	137.400009	7732200
"1196"	179.690002	180.910004	175.529999	179.169998	138.653702	6944300
"1197"	176.009995	178.270004	174.75	174.869995	135.326111	7807400
"1198"	174.360001	177.919998	173.039993	173.289993	134.103363	9042600
"1199"	171.539993	175.070007	168.880005	174.740005	135.225494	9200000
"1200"	174.570007	177.300003	172.679993	176.850006	136.858398	5851700
"1201"	176.809998	181.990005	175.660004	181.690002	140.603897	7180900
"1202"	182.320007	183.720001	181.639999	182.389999	141.145538	6842600
"1203"	183	186.630005	182.899994	186.619995	144.419037	5784800
"1204"	184.589996	186	184.110001	185	143.165329	5330500
"1205"	186.080002	188	185.649994	186.119995	144.032074	5338200
"1206"	184.970001	187.5	184.5	186.820007	144.573792	4399200
"1207"	188.190002	190.529999	187.729996	190.529999	147.444885	5368200
"1208"	189.710007	190.160004	185.899994	186.589996	144.395813	8790300
"1209"	178	179.380005	176.25	178.899994	138.444778	15729400
"1210"	179.679993	179.809998	177.009995	177.389999	137.276245	6708300
"1211"	178.130005	179.240005	176.169998	177.25	137.167862	7513800
"1212"	179.110001	181.669998	178.75	181.630005	140.557449	8054200
"1213"	181.509995	183.389999	180.619995	182.25	141.037216	5890600
"1214"	181.660004	182.970001	180.009995	180.360001	139.574631	5373100
"1215"	181.740005	182.279999	179.029999	181.970001	140.820587	5387700
"1216"	184.990005	187	183.179993	185.880005	143.846359	7057800
"1217"	185.570007	188.070007	185.279999	187.449997	145.06134	5009800
"1218"	185.589996	186.910004	184.630005	184.630005	142.878998	4710000
"1219"	181.550003	183.259995	180.740005	181.350006	140.340744	5881200
"1220"	184	185.25	183.029999	183.919998	142.329575	4136600
